Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	
3,714062E+3	1,175309E-1	3,714062E+3	1,084402E-1	3,714062E+3	1,659957E-1	3,714062E+3	1,408517E-1	3,714062E+3	1,691752E-1
3,715625E+3	9,437953E-2	3,715625E+3	9,433999E-2	3,715625E+3	1,681767E-1	3,715625E+3	1,486386E-1	3,715625E+3	1,886882E-1
3,717187E+3	1,111310E-1	3,717187E+3	1,068588E-1	3,717187E+3	1,726794E-1	3,717187E+3	1,537423E-1	3,717187E+3	2,173215E-1
3,718750E+3	1,002273E-1	3,718750E+3	1,025362E-1	3,718750E+3	1,814790E-1	3,718750E+3	1,469151E-1	3,718750E+3	1,882482E-1
3,720312E+3	1,021437E-1	3,720312E+3	1,037954E-1	3,720312E+3	1,593932E-1	3,720312E+3	1,806559E-1	3,720312E+3	1,640489E-1
3,721875E+3	1,065282E-1	3,721875E+3	1,073798E-1	3,721875E+3	1,608805E-1	3,721875E+3	1,670292E-1	3,721875E+3	1,941138E-1
3,723437E+3	9,649715E-2	3,723437E+3	1,041716E-1	3,723437E+3	1,787937E-1	3,723437E+3	1,721359E-1	3,723437E+3	1,982261E-1
3,725000E+3	9,419843E-2	3,725000E+3	1,003439E-1	3,725000E+3	1,603047E-1	3,725000E+3	1,348913E-1	3,725000E+3	1,855740E-1
3,726562E+3	1,135522E-1	3,726562E+3	1,005935E-1	3,726562E+3	1,509101E-1	3,726562E+3	1,554448E-1	3,726562E+3	2,159281E-1
3,728125E+3	1,143671E-1	3,728125E+3	1,034298E-1	3,728125E+3	1,519873E-1	3,728125E+3	2,016991E-1	3,728125E+3	2,250738E-1
3,729687E+3	1,134248E-1	3,729687E+3	1,032029E-1	3,729687E+3	1,416902E-1	3,729687E+3	1,902733E-1	3,729687E+3	2,245724E-1
3,731250E+3	8,976271E-2	3,731250E+3	1,063260E-1	3,731250E+3	1,557497E-1	3,731250E+3	1,485049E-1	3,731250E+3	2,404768E-1
3,732812E+3	9,964122E-2	3,732812E+3	9,791682E-2	3,732812E+3	1,512379E-1	3,732812E+3	1,669812E-1	3,732812E+3	1,875732E-1
3,734375E+3	1,005385E-1	3,734375E+3	1,041160E-1	3,734375E+3	1,501884E-1	3,734375E+3	1,775803E-1	3,734375E+3	1,749850E-1
3,735937E+3	9,695634E-2	3,735937E+3	1,038186E-1	3,735937E+3	1,664549E-1	3,735937E+3	1,746317E-1	3,735937E+3	1,834740E-1
3,737500E+3	1,100120E-1	3,737500E+3	9,509354E-2	3,737500E+3	1,727052E-1	3,737500E+3	1,799333E-1	3,737500E+3	1,971334E-1
3,739062E+3	9,866989E-2	3,739062E+3	1,065672E-1	3,739062E+3	1,648508E-1	3,739062E+3	1,595212E-1	3,739062E+3	2,478011E-1
3,740625E+3	9,735991E-2	3,740625E+3	1,092043E-1	3,740625E+3	1,614020E-1	3,740625E+3	1,457693E-1	3,740625E+3	1,933003E-1
3,742187E+3	9,278761E-2	3,742187E+3	9,357643E-2	3,742187E+3	1,710304E-1	3,742187E+3	1,774640E-1	3,742187E+3	1,596822E-1
3,743750E+3	9,032126E-2	3,743750E+3	1,056506E-1	3,743750E+3	1,756338E-1	3,743750E+3	1,486980E-1	3,743750E+3	1,888507E-1
3,745312E+3	9,082593E-2	3,745312E+3	1,137038E-1	3,745312E+3	1,707192E-1	3,745312E+3	1,792191E-1	3,745312E+3	1,975368E-1
3,746875E+3	9,533053E-2	3,746875E+3	9,712389E-2	3,746875E+3	1,569572E-1	3,746875E+3	1,966028E-1	3,746875E+3	1,626042E-1
3,748437E+3	1,132856E-1	3,748437E+3	1,062179E-1	3,748437E+3	1,703931E-1	3,748437E+3	1,829885E-1	3,748437E+3	1,817207E-1
3,750000E+3	1,153079E-1	3,750000E+3	1,036379E-1	3,750000E+3	1,562289E-1	3,750000E+3	1,410188E-1	3,750000E+3	2,138491E-1
3,751562E+3	1,170600E-1	3,751562E+3	1,051335E-1	3,751562E+3	1,547112E-1	3,751562E+3	1,356263E-1	3,751562E+3	2,214156E-1
3,753125E+3	1,200588E-1	3,753125E+3	9,687561E-2	3,753125E+3	1,664272E-1	3,753125E+3	1,378427E-1	3,753125E+3	2,093614E-1
3,754687E+3	1,145944E-1	3,754687E+3	1,039738E-1	3,754687E+3	1,644671E-1	3,754687E+3	1,375104E-1	3,754687E+3	1,941730E-1
3,756250E+3	1,013758E-1	3,756250E+3	1,045017E-1	3,756250E+3	1,531027E-1	3,756250E+3	1,672028E-1	3,756250E+3	1,676997E-1
3,757812E+3	9,935307E-2	3,757812E+3	9,631085E-2	3,757812E+3	1,581260E-1	3,757812E+3	1,632478E-1	3,757812E+3	1,850327E-1
3,759375E+3	9,796353E-2	3,759375E+3	1,018104E-1	3,759375E+3	1,556469E-1	3,759375E+3	1,527123E-1	3,759375E+3	2,156168E-1
3,760937E+3	1,056610E-1	3,760937E+3	1,139289E-1	3,760937E+3	1,703113E-1	3,760937E+3	1,621733E-1	3,760937E+3	2,299562E-1
3,762500E+3	1,029076E-1	3,762500E+3	1,086662E-1	3,762500E+3	1,642235E-1	3,762500E+3	1,535264E-1	3,762500E+3	2,548194E-1
3,764062E+3	9,637160E-2	3,764062E+3	1,078623E-1	3,764062E+3	1,666170E-1	3,764062E+3	1,485447E-1	3,764062E+3	2,398650E-1
3,765625E+3	1,001571E-1	3,765625E+3	1,091474E-1	3,765625E+3	1,505066E-1	3,765625E+3	1,510454E-1	3,765625E+3	2,354291E-1
3,767187E+3	8,953408E-2	3,767187E+3	1,007510E-1	3,767187E+3	1,570156E-1	3,767187E+3	1,490880E-1	3,767187E+3	2,225177E-1
3,768750E+3	1,006956E-1	3,768750E+3	9,500396E-2	3,768750E+3	1,713362E-1	3,768750E+3	1,177837E-1	3,768750E+3	2,216370E-1
3,770312E+3	1,090824E-1	3,770312E+3	1,044114E-1	3,770312E+3	1,831370E-1	3,770312E+3	1,507667E-1	3,770312E+3	1,974742E-1
3,771875E+3	9,576515E-2	3,771875E+3	9,615766E-2	3,771875E+3	1,710523E-1	3,771875E+3	1,689632E-1	3,771875E+3	2,034857E-1
3,773437E+3	8,444239E-2	3,773437E+3	9,504716E-2	3,773437E+3	1,634639E-1	3,773437E+3	1,340671E-1	3,773437E+3	1,641899E-1
3,775000E+3	8,861564E-2	3,775000E+3	9,707646E-2	3,775000E+3	1,691107E-1	3,775000E+3	1,404997E-1	3,775000E+3	1,912309E-1
3,776562E+3	8,403844E-2	3,776562E+3	9,369872E-2	3,776562E+3	1,555479E-1	3,776562E+3	1,669257E-1	3,776562E+3	2,187580E-1
3,778125E+3	1,031963E-1	3,778125E+3	1,007508E-1	3,778125E+3	1,634226E-1	3,778125E+3	1,766167E-1	3,778125E+3	1,976469E-1
3,779687E+3	1,046270E-1	3,779687E+3	9,716257E-2	3,779687E+3	1,734806E-1	3,779687E+3	1,551324E-1	3,779687E+3	2,487511E-1
3,781250E+3	1,011093E-1	3,781250E+3	1,014240E-1	3,781250E+3	1,686237E-1	3,781250E+3	1,568443E-1	3,781250E+3	2,346974E-1
3,782812E+3	8,815508E-2	3,782812E+3	1,038079E-1	3,782812E+3	1,643631E-1	3,782812E+3	1,572645E-1	3,782812E+3	2,516261E-1
3,784375E+3	8,566039E-2	3,784375E+3	1,010883E-1	3,784375E+3	1,610612E-1	3,784375E+3	1,426499E-1	3,784375E+3	2,370666E-1
3,785937E+3	9,029771E-2	3,785937E+3	1,036807E-1	3,785937E+3	1,730164E-1	3,785937E+3	1,423053E-1	3,785937E+3	2,195681E-1
3,787500E+3	1,039284E-1	3,787500E+3	9,920583E-2	3,787500E+3	1,727981E-1	3,787500E+3	1,657903E-1	3,787500E+3	2,068371E-1
3,789062E+3	1,051297E-1	3,789062E+3	1,052507E-1	3,789062E+3	1,742710E-1	3,789062E+3	1,762864E-1	3,789062E+3	2,373950E-1
3,790625E+3	9,647306E-2	3,790625E+3	1,062841E-1	3,790625E+3	1,603512E-1	3,790625E+3	1,681324E-1	3,790625E+3	2,324467E-1
3,792187E+3	1,027736E-1	3,792187E+3	1,028015E-1	3,792187E+3	1,610123E-1	3,792187E+3	1,561836E-1	3,792187E+3	2,514586E-1
3,793750E+3	1,016507E-1	3,793750E+3	1,050774E-1	3,793750E+3	1,765455E-1	3,793750E+3	1,517151E-1	3,793750E+3	2,461134E-1
3,795312E+3	1,126508E-1	3,795312E+3	1,087118E-1	3,795312E+3	1,740757E-1	3,795312E+3	1,756449E-1	3,795312E+3	2,285017E-1
3,796875E+3	1,089502E-1	3,796875E+3	9,729821E-2	3,796875E+3	1,663238E-1	3,796875E+3	1,620594E-1	3,796875E+3	2,242384E-1
3,798437E+3	1,026161E-1	3,798437E+3	1,030286E-1	3,798437E+3	1,695090E-1	3,798437E+3	1,621778E-1	3,798437E+3	2,212211E-1
3,800000E+3	1,064723E-1	3,800000E+3	1,067664E-1	3,800000E+3	1,726241E-1	3,800000E+3	1,655767E-1	3,800000E+3	2,247622E-1
3,801562E+3	1,117562E-1	3,801562E+3	1,075760E-1	3,801562E+3	1,802119E-1	3,801562E+3	1,715240E-1	3,801562E+3	2,138511E-1
3,803125E+3	1,034487E-1	3,803125E+3	1,027190E-1	3,803125E+3	1,788738E-1	3,803125E+3	1,820325E-1	3,803125E+3	2,113137E-1
3,804687E+3	9,422794E-2	3,804687E+3	1,041020E-1	3,804687E+3	1,683734E-1	3,804687E+3	1,718830E-1	3,804687E+3	2,288061E-1
3,806250E+3	1,054562E-1	3,806250E+3	1,190018E-1	3,806250E+3	1,783679E-1	3,806250E+3	1,683537E-1	3,806250E+3	2,387060E-1
3,807812E+3	9,644173E-2	3,807812E+3	1,021275E-1	3,807812E+3	1,683268E-1	3,807812E+3	1,682543E-1	3,807812E+3	1,933102E-1
3,809375E+3	1,053816E-1	3,809375E+3	1,040030E-1	3,809375E+3	1,726535E-1	3,809375E+3	1,712525E-1	3,809375E+3	1,954984E-1
3,810937E+3	1,057719E-1	3,810937E+3	1,158498E-1	3,810937E+3	1,676582E-1	3,810937E+3	1,689604E-1	3,810937E+3	1,890029E-1
3,812500E+3	1,041617E-1	3,812500E+3	1,131496E-1	3,812500E+3	1,704933E-1	3,812500E+3	1,736117E-1	3,812500E+3	1,930874E-1
3,814062E+3	1,045535E-1	3,814062E+3	1,062960E-1	3,814062E+3	1,657872E-1	3,814062E+3	1,777650E-1	3,814062E+3	1,871495E-1
3,815625E+3	9,891085E-2	3,815625E+3	1,048271E-1	3,815625E+3	1,610745E-1	3,815625E+3	1,850702E-1	3,815625E+3	2,198298E-1
3,817187E+3	1,059317E-1	3,817187E+3	1,076399E-1	3,817187E+3	1,745841E-1	3,817187E+3	1,756364E-1	3,817187E+3	2,285803E-1
3,818750E+3	1,093333E-1	3,818750E+3	1,037638E-1	3,818750E+3	1,852707E-1	3,818750E+3	1,627507E-1	3,818750E+3	2,225149E-1
3,820312E+3	1,130454E-1	3,820312E+3	1,116275E-1	3,820312E+3	1,838159E-1	3,820312E+3	1,459322E-1	3,820312E+3	2,360368E-1
3,821875E+3	1,109707E-1	3,821875E+3	1,103032E-1	3,821875E+3	1,679079E-1	3,821875E+3	1,517552E-1	3,821875E+3	2,402489E-1
3,823437E+3	1,020433E-1	3,823437E+3	1,040747E-1	3,823437E+3	1,685548E-1	3,823437E+3	1,551221E-1	3,823437E+3	2,049227E-1
3,825000E+3	9,843308E-2	3,825000E+3	1,016119E-1	3,825000E+3	1,745516E-1	3,825000E+3	1,532484E-1	3,825000E+3	2,319686E-1
3,826562E+3	1,042749E-1	3,826562E+3	1,079909E-1	3,826562E+3	1,703003E-1	3,826562E+3	1,551322E-1	3,826562E+3	2,190551E-1
3,828125E+3	1,072441E-1	3,828125E+3	1,078019E-1	3,828125E+3	1,631857E-1	3,828125E+3	1,647629E-1	3,828125E+3	2,162738E-1
3,829687E+3	9,727399E-2	3,829687E+3	1,151443E-1	3,829687E+3	1,571174E-1	3,829687E+3	1,747424E-1	3,829687E+3	2,188608E-1
3,831250E+3	9,992384E-2	3,831250E+3	1,152374E-1	3,831250E+3	1,751995E-1	3,831250E+3	1,714660E-1	3,831250E+3	2,506559E-1
3,832812E+3	9,066874E-2	3,832812E+3	1,083495E-1	3,832812E+3	1,780625E-1	3,832812E+3	1,660769E-1	3,832812E+3	2,096495E-1
3,834375E+3	1,040584E-1	3,834375E+3	1,077604E-1	3,834375E+3	1,688412E-1	3,834375E+3	1,581957E-1	3,834375E+3	1,751038E-1
3,835937E+3	1,093516E-1	3,835937E+3	1,058997E-1	3,835937E+3	1,612091E-1	3,835937E+3	1,879832E-1	3,835937E+3	1,936789E-1
3,837500E+3	1,109862E-1	3,837500E+3	1,081007E-1	3,837500E+3	1,556977E-1	3,837500E+3	1,664816E-1	3,837500E+3	1,621053E-1
3,839062E+3	1,105442E-1	3,839062E+3	1,057660E-1	3,839062E+3	1,633096E-1	3,839062E+3	1,472311E-1	3,839062E+3	1,751166E-1
3,840625E+3	1,146788E-1	3,840625E+3	1,081036E-1	3,840625E+3	1,758323E-1	3,840625E+3	1,608243E-1	3,840625E+3	2,304004E-1
3,842187E+3	8,925386E-2	3,842187E+3	1,145611E-1	3,842187E+3	1,907150E-1	3,842187E+3	1,852692E-1	3,842187E+3	2,031658E-1
3,843750E+3	9,148468E-2	3,843750E+3	1,127546E-1	3,843750E+3	1,730240E-1	3,843750E+3	1,830788E-1	3,843750E+3	2,195932E-1
3,845312E+3	1,054637E-1	3,845312E+3	1,143255E-1	3,845312E+3	1,679542E-1	3,845312E+3	1,754940E-1	3,845312E+3	1,716577E-1
3,846875E+3	1,069224E-1	3,846875E+3	1,186710E-1	3,846875E+3	1,595082E-1	3,846875E+3	1,532096E-1	3,846875E+3	1,783697E-1
3,848437E+3	1,017390E-1	3,848437E+3	1,195164E-1	3,848437E+3	1,640919E-1	3,848437E+3	1,633718E-1	3,848437E+3	1,956311E-1
3,850000E+3	1,021463E-1	3,850000E+3	1,141626E-1	3,850000E+3	1,609508E-1	3,850000E+3	1,725159E-1	3,850000E+3	2,489329E-1
3,851562E+3	1,098556E-1	3,851562E+3	1,125207E-1	3,851562E+3	1,786144E-1	3,851562E+3	1,852831E-1	3,851562E+3	2,622486E-1
3,853125E+3	1,054663E-1	3,853125E+3	1,209958E-1	3,853125E+3	1,850141E-1	3,853125E+3	2,102657E-1	3,853125E+3	2,342108E-1
3,854687E+3	1,175404E-1	3,854687E+3	1,306382E-1	3,854687E+3	1,587371E-1	3,854687E+3	2,102118E-1	3,854687E+3	1,815008E-1
3,856250E+3	1,119059E-1	3,856250E+3	1,198622E-1	3,856250E+3	1,636092E-1	3,856250E+3	1,897142E-1	3,856250E+3	1,908685E-1
3,857812E+3	9,983808E-2	3,857812E+3	1,192243E-1	3,857812E+3	1,687243E-1	3,857812E+3	1,693289E-1	3,857812E+3	2,328026E-1
3,859375E+3	9,423735E-2	3,859375E+3	1,089278E-1	3,859375E+3	1,769903E-1	3,859375E+3	1,774700E-1	3,859375E+3	2,501076E-1
3,860937E+3	1,122332E-1	3,860937E+3	1,146809E-1	3,860937E+3	1,896649E-1	3,860937E+3	1,940213E-1	3,860937E+3	2,203636E-1
3,862500E+3	1,134427E-1	3,862500E+3	1,155643E-1	3,862500E+3	1,951077E-1	3,862500E+3	1,885667E-1	3,862500E+3	1,852422E-1
3,864062E+3	1,161706E-1	3,864062E+3	1,149534E-1	3,864062E+3	1,701514E-1	3,864062E+3	1,834442E-1	3,864062E+3	1,817172E-1
3,865625E+3	1,234495E-1	3,865625E+3	1,144053E-1	3,865625E+3	1,690265E-1	3,865625E+3	1,881326E-1	3,865625E+3	1,987951E-1
3,867187E+3	1,262296E-1	3,867187E+3	1,166717E-1	3,867187E+3	1,794603E-1	3,867187E+3	1,978707E-1	3,867187E+3	1,660736E-1
3,868750E+3	1,248582E-1	3,868750E+3	1,297247E-1	3,868750E+3	1,913221E-1	3,868750E+3	1,820491E-1	3,868750E+3	1,121367E-1
3,870312E+3	1,142079E-1	3,870312E+3	1,307117E-1	3,870312E+3	1,828443E-1	3,870312E+3	1,525361E-1	3,870312E+3	1,436332E-1
3,871875E+3	9,253485E-2	3,871875E+3	1,301398E-1	3,871875E+3	1,514362E-1	3,871875E+3	1,629347E-1	3,871875E+3	1,763638E-1
3,873437E+3	1,152939E-1	3,873437E+3	1,169764E-1	3,873437E+3	1,467346E-1	3,873437E+3	1,280067E-1	3,873437E+3	1,355030E-1
3,875000E+3	1,254281E-1	3,875000E+3	1,134131E-1	3,875000E+3	1,515337E-1	3,875000E+3	1,369575E-1	3,875000E+3	2,098375E-1
3,876562E+3	1,214445E-1	3,876562E+3	1,160765E-1	3,876562E+3	1,675383E-1	3,876562E+3	1,628594E-1	3,876562E+3	1,980407E-1
3,878125E+3	1,154834E-1	3,878125E+3	1,186120E-1	3,878125E+3	1,901487E-1	3,878125E+3	1,862569E-1	3,878125E+3	1,618743E-1
3,879687E+3	1,114601E-1	3,879687E+3	1,225477E-1	3,879687E+3	1,800505E-1	3,879687E+3	1,878315E-1	3,879687E+3	2,120276E-1
3,881250E+3	1,107811E-1	3,881250E+3	1,263360E-1	3,881250E+3	1,784095E-1	3,881250E+3	2,013642E-1	3,881250E+3	2,219211E-1
3,882812E+3	1,105749E-1	3,882812E+3	1,328721E-1	3,882812E+3	1,865357E-1	3,882812E+3	1,672851E-1	3,882812E+3	2,386334E-1
3,884375E+3	1,232628E-1	3,884375E+3	1,242665E-1	3,884375E+3	1,955576E-1	3,884375E+3	1,832034E-1	3,884375E+3	2,034363E-1
3,885937E+3	1,194501E-1	3,885937E+3	1,265260E-1	3,885937E+3	1,724114E-1	3,885937E+3	1,647526E-1	3,885937E+3	2,570002E-1
3,887500E+3	1,015070E-1	3,887500E+3	1,234128E-1	3,887500E+3	1,792793E-1	3,887500E+3	1,142235E-1	3,887500E+3	2,202708E-1
3,889062E+3	1,166720E-1	3,889062E+3	1,245320E-1	3,889062E+3	1,811363E-1	3,889062E+3	1,545548E-1	3,889062E+3	1,611098E-1
3,890625E+3	1,288474E-1	3,890625E+3	1,160283E-1	3,890625E+3	1,765019E-1	3,890625E+3	1,946733E-1	3,890625E+3	2,017727E-1
3,892187E+3	1,242110E-1	3,892187E+3	1,256306E-1	3,892187E+3	1,771002E-1	3,892187E+3	2,188307E-1	3,892187E+3	2,184607E-1
3,893750E+3	1,242170E-1	3,893750E+3	1,169521E-1	3,893750E+3	1,713533E-1	3,893750E+3	1,742259E-1	3,893750E+3	1,568269E-1
3,895312E+3	1,219929E-1	3,895312E+3	1,232875E-1	3,895312E+3	1,730934E-1	3,895312E+3	1,507527E-1	3,895312E+3	1,533319E-1
3,896875E+3	1,193569E-1	3,896875E+3	1,181928E-1	3,896875E+3	1,777962E-1	3,896875E+3	1,373818E-1	3,896875E+3	1,840136E-1
3,898437E+3	1,208788E-1	3,898437E+3	1,183289E-1	3,898437E+3	1,544859E-1	3,898437E+3	1,390933E-1	3,898437E+3	2,288719E-1
3,900000E+3	1,205101E-1	3,900000E+3	1,228253E-1	3,900000E+3	1,773110E-1	3,900000E+3	1,751324E-1	3,900000E+3	2,243536E-1
3,901562E+3	1,271784E-1	3,901562E+3	1,291072E-1	3,901562E+3	1,866516E-1	3,901562E+3	1,637022E-1	3,901562E+3	1,877251E-1
3,903125E+3	1,169611E-1	3,903125E+3	1,230479E-1	3,903125E+3	1,671305E-1	3,903125E+3	1,521879E-1	3,903125E+3	2,248280E-1
3,904687E+3	1,151230E-1	3,904687E+3	1,227400E-1	3,904687E+3	1,711714E-1	3,904687E+3	1,541530E-1	3,904687E+3	1,876907E-1
3,906250E+3	1,341559E-1	3,906250E+3	1,258239E-1	3,906250E+3	1,661839E-1	3,906250E+3	1,763104E-1	3,906250E+3	1,796854E-1
3,907812E+3	1,284825E-1	3,907812E+3	1,357958E-1	3,907812E+3	1,880264E-1	3,907812E+3	2,199854E-1	3,907812E+3	1,927187E-1
3,909375E+3	1,276944E-1	3,909375E+3	1,332641E-1	3,909375E+3	2,030420E-1	3,909375E+3	2,158394E-1	3,909375E+3	2,259241E-1
3,910937E+3	1,197266E-1	3,910937E+3	1,363611E-1	3,910937E+3	1,918080E-1	3,910937E+3	1,849191E-1	3,910937E+3	1,997828E-1
3,912500E+3	1,187271E-1	3,912500E+3	1,306230E-1	3,912500E+3	1,780156E-1	3,912500E+3	1,726653E-1	3,912500E+3	2,350865E-1
3,914062E+3	1,289980E-1	3,914062E+3	1,214907E-1	3,914062E+3	1,760392E-1	3,914062E+3	1,582120E-1	3,914062E+3	2,823807E-1
3,915625E+3	1,373303E-1	3,915625E+3	1,212007E-1	3,915625E+3	1,805726E-1	3,915625E+3	2,268677E-1	3,915625E+3	2,315710E-1
3,917187E+3	1,293379E-1	3,917187E+3	1,295400E-1	3,917187E+3	1,594220E-1	3,917187E+3	2,106012E-1	3,917187E+3	2,018494E-1
3,918750E+3	1,290795E-1	3,918750E+3	1,415640E-1	3,918750E+3	1,757262E-1	3,918750E+3	1,691028E-1	3,918750E+3	1,913232E-1
3,920312E+3	1,262715E-1	3,920312E+3	1,306473E-1	3,920312E+3	1,944849E-1	3,920312E+3	1,474915E-1	3,920312E+3	2,160185E-1
3,921875E+3	1,319344E-1	3,921875E+3	1,256120E-1	3,921875E+3	2,046687E-1	3,921875E+3	1,696043E-1	3,921875E+3	2,531471E-1
3,923437E+3	1,364907E-1	3,923437E+3	1,307265E-1	3,923437E+3	2,170503E-1	3,923437E+3	1,769805E-1	3,923437E+3	2,504756E-1
3,925000E+3	1,307085E-1	3,925000E+3	1,391441E-1	3,925000E+3	2,011365E-1	3,925000E+3	1,807050E-1	3,925000E+3	2,301792E-1
3,926562E+3	1,442692E-1	3,926562E+3	1,358021E-1	3,926562E+3	1,972878E-1	3,926562E+3	1,914538E-1	3,926562E+3	2,585511E-1
3,928125E+3	1,233818E-1	3,928125E+3	1,330264E-1	3,928125E+3	1,864052E-1	3,928125E+3	1,704597E-1	3,928125E+3	2,389193E-1
3,929687E+3	1,184793E-1	3,929687E+3	1,402822E-1	3,929687E+3	1,987880E-1	3,929687E+3	2,061845E-1	3,929687E+3	2,178218E-1
3,931250E+3	1,203330E-1	3,931250E+3	1,421719E-1	3,931250E+3	1,899156E-1	3,931250E+3	2,511337E-1	3,931250E+3	2,095135E-1
3,932812E+3	1,301545E-1	3,932812E+3	1,414038E-1	3,932812E+3	1,935592E-1	3,932812E+3	1,949406E-1	3,932812E+3	2,390736E-1
3,934375E+3	1,331834E-1	3,934375E+3	1,443729E-1	3,934375E+3	2,188756E-1	3,934375E+3	1,757237E-1	3,934375E+3	2,697708E-1
3,935937E+3	1,320916E-1	3,935937E+3	1,336603E-1	3,935937E+3	1,840891E-1	3,935937E+3	1,751651E-1	3,935937E+3	2,282052E-1
3,937500E+3	1,341622E-1	3,937500E+3	1,270741E-1	3,937500E+3	1,857325E-1	3,937500E+3	1,791281E-1	3,937500E+3	2,653832E-1
3,939062E+3	1,339448E-1	3,939062E+3	1,432321E-1	3,939062E+3	1,906710E-1	3,939062E+3	1,890607E-1	3,939062E+3	2,612368E-1
3,940625E+3	1,356158E-1	3,940625E+3	1,446999E-1	3,940625E+3	1,879968E-1	3,940625E+3	1,846089E-1	3,940625E+3	2,330722E-1
3,942187E+3	1,305377E-1	3,942187E+3	1,319579E-1	3,942187E+3	1,867630E-1	3,942187E+3	1,949626E-1	3,942187E+3	2,218397E-1
3,943750E+3	1,362455E-1	3,943750E+3	1,364519E-1	3,943750E+3	2,025883E-1	3,943750E+3	2,121778E-1	3,943750E+3	1,975930E-1
3,945312E+3	1,521820E-1	3,945312E+3	1,434388E-1	3,945312E+3	2,200857E-1	3,945312E+3	1,963705E-1	3,945312E+3	2,133426E-1
3,946875E+3	1,524806E-1	3,946875E+3	1,426551E-1	3,946875E+3	2,144861E-1	3,946875E+3	2,005283E-1	3,946875E+3	2,403705E-1
3,948437E+3	1,468661E-1	3,948437E+3	1,400225E-1	3,948437E+3	2,074245E-1	3,948437E+3	1,543130E-1	3,948437E+3	2,547770E-1
3,950000E+3	1,427559E-1	3,950000E+3	1,434061E-1	3,950000E+3	2,076291E-1	3,950000E+3	1,675515E-1	3,950000E+3	2,525846E-1
3,951562E+3	1,347674E-1	3,951562E+3	1,472107E-1	3,951562E+3	2,076306E-1	3,951562E+3	2,136616E-1	3,951562E+3	2,618568E-1
3,953125E+3	1,296808E-1	3,953125E+3	1,558691E-1	3,953125E+3	2,082303E-1	3,953125E+3	2,086237E-1	3,953125E+3	2,540389E-1
3,954687E+3	1,360454E-1	3,954687E+3	1,474876E-1	3,954687E+3	2,012264E-1	3,954687E+3	2,002673E-1	3,954687E+3	2,419320E-1
3,956250E+3	1,476714E-1	3,956250E+3	1,461128E-1	3,956250E+3	2,158028E-1	3,956250E+3	2,102008E-1	3,956250E+3	2,659240E-1
3,957812E+3	1,399356E-1	3,957812E+3	1,471658E-1	3,957812E+3	2,089621E-1	3,957812E+3	2,090252E-1	3,957812E+3	2,583539E-1
3,959375E+3	1,371955E-1	3,959375E+3	1,402871E-1	3,959375E+3	1,957615E-1	3,959375E+3	2,036308E-1	3,959375E+3	2,600401E-1
3,960937E+3	1,327104E-1	3,960937E+3	1,439661E-1	3,960937E+3	1,801853E-1	3,960937E+3	2,233484E-1	3,960937E+3	3,002265E-1
3,962500E+3	1,497289E-1	3,962500E+3	1,487420E-1	3,962500E+3	1,781145E-1	3,962500E+3	2,236106E-1	3,962500E+3	2,713741E-1
3,964062E+3	1,489128E-1	3,964062E+3	1,491467E-1	3,964062E+3	1,882960E-1	3,964062E+3	2,201708E-1	3,964062E+3	2,666305E-1
3,965625E+3	1,527456E-1	3,965625E+3	1,458262E-1	3,965625E+3	2,062790E-1	3,965625E+3	2,146448E-1	3,965625E+3	2,867182E-1
3,967187E+3	1,481286E-1	3,967187E+3	1,448263E-1	3,967187E+3	2,142343E-1	3,967187E+3	1,939310E-1	3,967187E+3	2,962185E-1
3,968750E+3	1,406134E-1	3,968750E+3	1,466395E-1	3,968750E+3	2,138823E-1	3,968750E+3	2,203992E-1	3,968750E+3	2,878154E-1
3,970312E+3	1,421293E-1	3,970312E+3	1,478086E-1	3,970312E+3	2,191570E-1	3,970312E+3	2,213748E-1	3,970312E+3	2,445268E-1
3,971875E+3	1,472494E-1	3,971875E+3	1,523789E-1	3,971875E+3	1,935011E-1	3,971875E+3	2,162232E-1	3,971875E+3	2,359185E-1
3,973437E+3	1,504273E-1	3,973437E+3	1,490850E-1	3,973437E+3	1,999203E-1	3,973437E+3	1,990136E-1	3,973437E+3	2,661690E-1
3,975000E+3	1,510865E-1	3,975000E+3	1,504689E-1	3,975000E+3	2,145531E-1	3,975000E+3	2,245943E-1	3,975000E+3	2,590304E-1
3,976562E+3	1,466668E-1	3,976562E+3	1,507417E-1	3,976562E+3	2,088657E-1	3,976562E+3	2,161281E-1	3,976562E+3	2,810899E-1
3,978125E+3	1,476853E-1	3,978125E+3	1,480095E-1	3,978125E+3	2,148317E-1	3,978125E+3	1,863685E-1	3,978125E+3	3,090331E-1
3,979687E+3	1,457470E-1	3,979687E+3	1,527625E-1	3,979687E+3	2,174129E-1	3,979687E+3	1,959567E-1	3,979687E+3	2,479302E-1
3,981250E+3	1,445346E-1	3,981250E+3	1,550556E-1	3,981250E+3	2,072858E-1	3,981250E+3	2,039739E-1	3,981250E+3	2,499694E-1
3,982812E+3	1,531156E-1	3,982812E+3	1,539035E-1	3,982812E+3	2,149153E-1	3,982812E+3	2,090224E-1	3,982812E+3	2,812222E-1
