Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	
3,334375E+3	6,821696E-1	3,334375E+3	6,799287E-1	3,334375E+3	6,805344E-1	3,334375E+3	6,835630E-1
3,335937E+3	6,863489E-1	3,335937E+3	6,901512E-1	3,335937E+3	6,924301E-1	3,335937E+3	6,936675E-1
3,337500E+3	6,937745E-1	3,337500E+3	7,006656E-1	3,337500E+3	7,002285E-1	3,337500E+3	7,038243E-1
3,339062E+3	7,059186E-1	3,339062E+3	7,047066E-1	3,339062E+3	7,089035E-1	3,339062E+3	7,115131E-1
3,340625E+3	7,167178E-1	3,340625E+3	7,190897E-1	3,340625E+3	7,182962E-1	3,340625E+3	7,178909E-1
3,342187E+3	7,237908E-1	3,342187E+3	7,243481E-1	3,342187E+3	7,287421E-1	3,342187E+3	7,270289E-1
3,343750E+3	7,301433E-1	3,343750E+3	7,330525E-1	3,343750E+3	7,376671E-1	3,343750E+3	7,376202E-1
3,345312E+3	7,430915E-1	3,345312E+3	7,417015E-1	3,345312E+3	7,438940E-1	3,345312E+3	7,466139E-1
3,346875E+3	7,452685E-1	3,346875E+3	7,516870E-1	3,346875E+3	7,542661E-1	3,346875E+3	7,588934E-1
3,348437E+3	7,586878E-1	3,348437E+3	7,628542E-1	3,348437E+3	7,647747E-1	3,348437E+3	7,677704E-1
3,350000E+3	7,652939E-1	3,350000E+3	7,713366E-1	3,350000E+3	7,751113E-1	3,350000E+3	7,738494E-1
3,351562E+3	7,737331E-1	3,351562E+3	7,785212E-1	3,351562E+3	7,824528E-1	3,351562E+3	7,832490E-1
3,353125E+3	7,825728E-1	3,353125E+3	7,875425E-1	3,353125E+3	7,929719E-1	3,353125E+3	7,928979E-1
3,354687E+3	7,919275E-1	3,354687E+3	7,967918E-1	3,354687E+3	8,029054E-1	3,354687E+3	8,024964E-1
3,356250E+3	8,044723E-1	3,356250E+3	8,078492E-1	3,356250E+3	8,110034E-1	3,356250E+3	8,145472E-1
3,357812E+3	8,163228E-1	3,357812E+3	8,166223E-1	3,357812E+3	8,207446E-1	3,357812E+3	8,254694E-1
3,359375E+3	8,197696E-1	3,359375E+3	8,284625E-1	3,359375E+3	8,297744E-1	3,359375E+3	8,332662E-1
3,360937E+3	8,249695E-1	3,360937E+3	8,317798E-1	3,360937E+3	8,370292E-1	3,360937E+3	8,389791E-1
3,362500E+3	8,349118E-1	3,362500E+3	8,430207E-1	3,362500E+3	8,456158E-1	3,362500E+3	8,496799E-1
3,364062E+3	8,451417E-1	3,364062E+3	8,516141E-1	3,364062E+3	8,547391E-1	3,364062E+3	8,587805E-1
3,365625E+3	8,560275E-1	3,365625E+3	8,608411E-1	3,365625E+3	8,648854E-1	3,365625E+3	8,666923E-1
3,367187E+3	8,629656E-1	3,367187E+3	8,692524E-1	3,367187E+3	8,717014E-1	3,367187E+3	8,763905E-1
3,368750E+3	8,749734E-1	3,368750E+3	8,789123E-1	3,368750E+3	8,839223E-1	3,368750E+3	8,857755E-1
3,370312E+3	8,863555E-1	3,370312E+3	8,860876E-1	3,370312E+3	8,891662E-1	3,370312E+3	8,901931E-1
3,371875E+3	8,936206E-1	3,371875E+3	8,947602E-1	3,371875E+3	8,977249E-1	3,371875E+3	8,992754E-1
3,373437E+3	9,015030E-1	3,373437E+3	9,030261E-1	3,373437E+3	9,056355E-1	3,373437E+3	9,082841E-1
3,375000E+3	9,090893E-1	3,375000E+3	9,134444E-1	3,375000E+3	9,141175E-1	3,375000E+3	9,137137E-1
3,376562E+3	9,167131E-1	3,376562E+3	9,185999E-1	3,376562E+3	9,209632E-1	3,376562E+3	9,220186E-1
3,378125E+3	9,249153E-1	3,378125E+3	9,266604E-1	3,378125E+3	9,300055E-1	3,378125E+3	9,303774E-1
3,379687E+3	9,315939E-1	3,379687E+3	9,330902E-1	3,379687E+3	9,358756E-1	3,379687E+3	9,390160E-1
3,381250E+3	9,406502E-1	3,381250E+3	9,402641E-1	3,381250E+3	9,411000E-1	3,381250E+3	9,437321E-1
3,382812E+3	9,452005E-1	3,382812E+3	9,482788E-1	3,382812E+3	9,496555E-1	3,382812E+3	9,515979E-1
3,384375E+3	9,496918E-1	3,384375E+3	9,531030E-1	3,384375E+3	9,550564E-1	3,384375E+3	9,562153E-1
3,385937E+3	9,548140E-1	3,385937E+3	9,588385E-1	3,385937E+3	9,607525E-1	3,385937E+3	9,616575E-1
3,387500E+3	9,612515E-1	3,387500E+3	9,644686E-1	3,387500E+3	9,653393E-1	3,387500E+3	9,678453E-1
3,389062E+3	9,662726E-1	3,389062E+3	9,690691E-1	3,389062E+3	9,704414E-1	3,389062E+3	9,712720E-1
3,390625E+3	9,717208E-1	3,390625E+3	9,748357E-1	3,390625E+3	9,754012E-1	3,390625E+3	9,762890E-1
3,392187E+3	9,758029E-1	3,392187E+3	9,780377E-1	3,392187E+3	9,791436E-1	3,392187E+3	9,796441E-1
3,393750E+3	9,794751E-1	3,393750E+3	9,815912E-1	3,393750E+3	9,826357E-1	3,393750E+3	9,834630E-1
3,395312E+3	9,837983E-1	3,395312E+3	9,855217E-1	3,395312E+3	9,853956E-1	3,395312E+3	9,863180E-1
3,396875E+3	9,872591E-1	3,396875E+3	9,881276E-1	3,396875E+3	9,887238E-1	3,396875E+3	9,891670E-1
3,398437E+3	9,893445E-1	3,398437E+3	9,901823E-1	3,398437E+3	9,909356E-1	3,398437E+3	9,909818E-1
3,400000E+3	9,913387E-1	3,400000E+3	9,920257E-1	3,400000E+3	9,924051E-1	3,400000E+3	9,929881E-1
3,401562E+3	9,931631E-1	3,401562E+3	9,937823E-1	3,401562E+3	9,938497E-1	3,401562E+3	9,942825E-1
3,403125E+3	9,942224E-1	3,403125E+3	9,944171E-1	3,403125E+3	9,946108E-1	3,403125E+3	9,953485E-1
3,404687E+3	9,952517E-1	3,404687E+3	9,953600E-1	3,404687E+3	9,951473E-1	3,404687E+3	9,956951E-1
3,406250E+3	9,956306E-1	3,406250E+3	9,952665E-1	3,406250E+3	9,950344E-1	3,406250E+3	9,955985E-1
3,407812E+3	9,954735E-1	3,407812E+3	9,948219E-1	3,407812E+3	9,945232E-1	3,407812E+3	9,946193E-1
3,409375E+3	9,950477E-1	3,409375E+3	9,947150E-1	3,409375E+3	9,938490E-1	3,409375E+3	9,940185E-1
3,410937E+3	9,944425E-1	3,410937E+3	9,931337E-1	3,410937E+3	9,927972E-1	3,410937E+3	9,928644E-1
3,412500E+3	9,926605E-1	3,412500E+3	9,917805E-1	3,412500E+3	9,908579E-1	3,412500E+3	9,912414E-1
3,414062E+3	9,911225E-1	3,414062E+3	9,898269E-1	3,414062E+3	9,888303E-1	3,414062E+3	9,892878E-1
3,415625E+3	9,880745E-1	3,415625E+3	9,873817E-1	3,415625E+3	9,863457E-1	3,415625E+3	9,866766E-1
3,417187E+3	9,858304E-1	3,417187E+3	9,848893E-1	3,417187E+3	9,835637E-1	3,417187E+3	9,836042E-1
3,418750E+3	9,838702E-1	3,418750E+3	9,813805E-1	3,418750E+3	9,800596E-1	3,418750E+3	9,809403E-1
3,420312E+3	9,816632E-1	3,420312E+3	9,778529E-1	3,420312E+3	9,769664E-1	3,420312E+3	9,766882E-1
3,421875E+3	9,769606E-1	3,421875E+3	9,743061E-1	3,421875E+3	9,715584E-1	3,421875E+3	9,719837E-1
3,423437E+3	9,716351E-1	3,423437E+3	9,696059E-1	3,423437E+3	9,679882E-1	3,423437E+3	9,670220E-1
3,425000E+3	9,670783E-1	3,425000E+3	9,643328E-1	3,425000E+3	9,630343E-1	3,425000E+3	9,622866E-1
3,426562E+3	9,617162E-1	3,426562E+3	9,594090E-1	3,426562E+3	9,574557E-1	3,426562E+3	9,583976E-1
3,428125E+3	9,548901E-1	3,428125E+3	9,544230E-1	3,428125E+3	9,504817E-1	3,428125E+3	9,528665E-1
3,429687E+3	9,510518E-1	3,429687E+3	9,471083E-1	3,429687E+3	9,451908E-1	3,429687E+3	9,452084E-1
3,431250E+3	9,450450E-1	3,431250E+3	9,413557E-1	3,431250E+3	9,391142E-1	3,431250E+3	9,398072E-1
3,432812E+3	9,387376E-1	3,432812E+3	9,345487E-1	3,432812E+3	9,327442E-1	3,432812E+3	9,330444E-1
3,434375E+3	9,324760E-1	3,434375E+3	9,282856E-1	3,434375E+3	9,257116E-1	3,434375E+3	9,257721E-1
3,435937E+3	9,265143E-1	3,435937E+3	9,211749E-1	3,435937E+3	9,190740E-1	3,435937E+3	9,202175E-1
3,437500E+3	9,200564E-1	3,437500E+3	9,145612E-1	3,437500E+3	9,114337E-1	3,437500E+3	9,136783E-1
3,439062E+3	9,135916E-1	3,439062E+3	9,082795E-1	3,439062E+3	9,047739E-1	3,439062E+3	9,067272E-1
3,440625E+3	9,038219E-1	3,440625E+3	9,004508E-1	3,440625E+3	8,979137E-1	3,440625E+3	8,982285E-1
3,442187E+3	8,957141E-1	3,442187E+3	8,942461E-1	3,442187E+3	8,909927E-1	3,442187E+3	8,915875E-1
3,443750E+3	8,897351E-1	3,443750E+3	8,872582E-1	3,443750E+3	8,839549E-1	3,443750E+3	8,843656E-1
3,445312E+3	8,842151E-1	3,445312E+3	8,789179E-1	3,445312E+3	8,774852E-1	3,445312E+3	8,783021E-1
3,446875E+3	8,779267E-1	3,446875E+3	8,739287E-1	3,446875E+3	8,706968E-1	3,446875E+3	8,726380E-1
3,448437E+3	8,700058E-1	3,448437E+3	8,666555E-1	3,448437E+3	8,636636E-1	3,448437E+3	8,646958E-1
3,450000E+3	8,650132E-1	3,450000E+3	8,602879E-1	3,450000E+3	8,566224E-1	3,450000E+3	8,576470E-1
3,451562E+3	8,595771E-1	3,451562E+3	8,538474E-1	3,451562E+3	8,503392E-1	3,451562E+3	8,522711E-1
3,453125E+3	8,517273E-1	3,453125E+3	8,464089E-1	3,453125E+3	8,440357E-1	3,453125E+3	8,476679E-1
3,454687E+3	8,469654E-1	3,454687E+3	8,419384E-1	3,454687E+3	8,389335E-1	3,454687E+3	8,400998E-1
3,456250E+3	8,418486E-1	3,456250E+3	8,376746E-1	3,456250E+3	8,342235E-1	3,456250E+3	8,354638E-1
3,457812E+3	8,361545E-1	3,457812E+3	8,325016E-1	3,457812E+3	8,289293E-1	3,457812E+3	8,309065E-1
3,459375E+3	8,327294E-1	3,459375E+3	8,269186E-1	3,459375E+3	8,241137E-1	3,459375E+3	8,264577E-1
3,460937E+3	8,285056E-1	3,460937E+3	8,217022E-1	3,460937E+3	8,198698E-1	3,460937E+3	8,217513E-1
3,462500E+3	8,215717E-1	3,462500E+3	8,189369E-1	3,462500E+3	8,142177E-1	3,462500E+3	8,176026E-1
3,464062E+3	8,205754E-1	3,464062E+3	8,147483E-1	3,464062E+3	8,097393E-1	3,464062E+3	8,124866E-1
3,465625E+3	8,156025E-1	3,465625E+3	8,086606E-1	3,465625E+3	8,055138E-1	3,465625E+3	8,061496E-1
3,467187E+3	8,108271E-1	3,467187E+3	8,058414E-1	3,467187E+3	8,016202E-1	3,467187E+3	8,031977E-1
3,468750E+3	8,071608E-1	3,468750E+3	8,023492E-1	3,468750E+3	7,993534E-1	3,468750E+3	7,997479E-1
3,470312E+3	7,994268E-1	3,470312E+3	7,982612E-1	3,470312E+3	7,932527E-1	3,470312E+3	7,944180E-1
3,471875E+3	7,974178E-1	3,471875E+3	7,928935E-1	3,471875E+3	7,883364E-1	3,471875E+3	7,907825E-1
3,473437E+3	7,924784E-1	3,473437E+3	7,872960E-1	3,473437E+3	7,828772E-1	3,473437E+3	7,842120E-1
3,475000E+3	7,894541E-1	3,475000E+3	7,825564E-1	3,475000E+3	7,796634E-1	3,475000E+3	7,796437E-1
3,476562E+3	7,812424E-1	3,476562E+3	7,773847E-1	3,476562E+3	7,738681E-1	3,476562E+3	7,751811E-1
3,478125E+3	7,754323E-1	3,478125E+3	7,712258E-1	3,478125E+3	7,679964E-1	3,478125E+3	7,673424E-1
3,479687E+3	7,702063E-1	3,479687E+3	7,647709E-1	3,479687E+3	7,620030E-1	3,479687E+3	7,607649E-1
3,481250E+3	7,665607E-1	3,481250E+3	7,579693E-1	3,481250E+3	7,552293E-1	3,481250E+3	7,543755E-1
3,482812E+3	7,580659E-1	3,482812E+3	7,524218E-1	3,482812E+3	7,474218E-1	3,482812E+3	7,475468E-1
3,484375E+3	7,473822E-1	3,484375E+3	7,443741E-1	3,484375E+3	7,392016E-1	3,484375E+3	7,389440E-1
3,485937E+3	7,415332E-1	3,485937E+3	7,362556E-1	3,485937E+3	7,323985E-1	3,485937E+3	7,306387E-1
3,487500E+3	7,336339E-1	3,487500E+3	7,264459E-1	3,487500E+3	7,246804E-1	3,487500E+3	7,222608E-1
3,489062E+3	7,219150E-1	3,489062E+3	7,207669E-1	3,489062E+3	7,157166E-1	3,489062E+3	7,134617E-1
3,490625E+3	7,138300E-1	3,490625E+3	7,117248E-1	3,490625E+3	7,065850E-1	3,490625E+3	7,040770E-1
3,492187E+3	7,029784E-1	3,492187E+3	7,014169E-1	3,492187E+3	6,962472E-1	3,492187E+3	6,964995E-1
3,493750E+3	6,955862E-1	3,493750E+3	6,920218E-1	3,493750E+3	6,859745E-1	3,493750E+3	6,861770E-1
3,495312E+3	6,885720E-1	3,495312E+3	6,801956E-1	3,495312E+3	6,767756E-1	3,495312E+3	6,767270E-1
3,496875E+3	6,754545E-1	3,496875E+3	6,698950E-1	3,496875E+3	6,675709E-1	3,496875E+3	6,692900E-1
3,498437E+3	6,701932E-1	3,498437E+3	6,616536E-1	3,498437E+3	6,589518E-1	3,498437E+3	6,588401E-1
3,500000E+3	6,618766E-1	3,500000E+3	6,520928E-1	3,500000E+3	6,524469E-1	3,500000E+3	6,505979E-1
3,501562E+3	6,477333E-1	3,501562E+3	6,433211E-1	3,501562E+3	6,395109E-1	3,501562E+3	6,381197E-1
3,503125E+3	6,388913E-1	3,503125E+3	6,330929E-1	3,503125E+3	6,293845E-1	3,503125E+3	6,271474E-1
3,504687E+3	6,260377E-1	3,504687E+3	6,230398E-1	3,504687E+3	6,197578E-1	3,504687E+3	6,192982E-1
3,506250E+3	6,199872E-1	3,506250E+3	6,133842E-1	3,506250E+3	6,131452E-1	3,506250E+3	6,117288E-1
3,507812E+3	6,105166E-1	3,507812E+3	6,064670E-1	3,507812E+3	6,017777E-1	3,507812E+3	6,039414E-1
3,509375E+3	6,003955E-1	3,509375E+3	6,004845E-1	3,509375E+3	5,949580E-1	3,509375E+3	5,941872E-1
3,510937E+3	5,913898E-1	3,510937E+3	5,871364E-1	3,510937E+3	5,880218E-1	3,510937E+3	5,858210E-1
3,512500E+3	5,773427E-1	3,512500E+3	5,779581E-1	3,512500E+3	5,770138E-1	3,512500E+3	5,748908E-1
3,514062E+3	5,712965E-1	3,514062E+3	5,692951E-1	3,514062E+3	5,686250E-1	3,514062E+3	5,643522E-1
3,515625E+3	5,666299E-1	3,515625E+3	5,597205E-1	3,515625E+3	5,583766E-1	3,515625E+3	5,607207E-1
3,517187E+3	5,576742E-1	3,517187E+3	5,574468E-1	3,517187E+3	5,518778E-1	3,517187E+3	5,518903E-1
3,518750E+3	5,472755E-1	3,518750E+3	5,480998E-1	3,518750E+3	5,424860E-1	3,518750E+3	5,422742E-1
3,520312E+3	5,379539E-1	3,520312E+3	5,383867E-1	3,520312E+3	5,377168E-1	3,520312E+3	5,319255E-1
3,521875E+3	5,350237E-1	3,521875E+3	5,345810E-1	3,521875E+3	5,340359E-1	3,521875E+3	5,272121E-1
3,523437E+3	5,291163E-1	3,523437E+3	5,264293E-1	3,523437E+3	5,224815E-1	3,523437E+3	5,238915E-1
3,525000E+3	5,221353E-1	3,525000E+3	5,173319E-1	3,525000E+3	5,151644E-1	3,525000E+3	5,121971E-1
3,526562E+3	5,140999E-1	3,526562E+3	5,102982E-1	3,526562E+3	5,082913E-1	3,526562E+3	5,100690E-1
3,528125E+3	5,150119E-1	3,528125E+3	5,030462E-1	3,528125E+3	5,047192E-1	3,528125E+3	5,071875E-1
3,529687E+3	5,065867E-1	3,529687E+3	4,970505E-1	3,529687E+3	4,987557E-1	3,529687E+3	4,942524E-1
3,531250E+3	4,912138E-1	3,531250E+3	4,908716E-1	3,531250E+3	4,924068E-1	3,531250E+3	4,843186E-1
3,532812E+3	4,846425E-1	3,532812E+3	4,881635E-1	3,532812E+3	4,835153E-1	3,532812E+3	4,805864E-1
3,534375E+3	4,768218E-1	3,534375E+3	4,796981E-1	3,534375E+3	4,743334E-1	3,534375E+3	4,801042E-1
3,535937E+3	4,713388E-1	3,535937E+3	4,705415E-1	3,535937E+3	4,700110E-1	3,535937E+3	4,755789E-1
3,537500E+3	4,677112E-1	3,537500E+3	4,685427E-1	3,537500E+3	4,656219E-1	3,537500E+3	4,694211E-1
3,539062E+3	4,660264E-1	3,539062E+3	4,596394E-1	3,539062E+3	4,621910E-1	3,539062E+3	4,585235E-1
3,540625E+3	4,622135E-1	3,540625E+3	4,554046E-1	3,540625E+3	4,561214E-1	3,540625E+3	4,541464E-1
3,542187E+3	4,549872E-1	3,542187E+3	4,527444E-1	3,542187E+3	4,497826E-1	3,542187E+3	4,505228E-1
3,543750E+3	4,448509E-1	3,543750E+3	4,518177E-1	3,543750E+3	4,460415E-1	3,543750E+3	4,451839E-1
3,545312E+3	4,435213E-1	3,545312E+3	4,450813E-1	3,545312E+3	4,438050E-1	3,545312E+3	4,405192E-1
3,546875E+3	4,369132E-1	3,546875E+3	4,399393E-1	3,546875E+3	4,360945E-1	3,546875E+3	4,410569E-1
3,548437E+3	4,319095E-1	3,548437E+3	4,387179E-1	3,548437E+3	4,297901E-1	3,548437E+3	4,349240E-1
3,550000E+3	4,307483E-1	3,550000E+3	4,338401E-1	3,550000E+3	4,282662E-1	3,550000E+3	4,288064E-1
3,551562E+3	4,269727E-1	3,551562E+3	4,296946E-1	3,551562E+3	4,297881E-1	3,551562E+3	4,277253E-1
3,553125E+3	4,243791E-1	3,553125E+3	4,300856E-1	3,553125E+3	4,294355E-1	3,553125E+3	4,230524E-1
3,554687E+3	4,233108E-1	3,554687E+3	4,208657E-1	3,554687E+3	4,228986E-1	3,554687E+3	4,193159E-1
3,556250E+3	4,244617E-1	3,556250E+3	4,141761E-1	3,556250E+3	4,122875E-1	3,556250E+3	4,203842E-1
3,557812E+3	4,266246E-1	3,557812E+3	4,095925E-1	3,557812E+3	4,120324E-1	3,557812E+3	4,157202E-1
3,559375E+3	4,073141E-1	3,559375E+3	4,082972E-1	3,559375E+3	4,077424E-1	3,559375E+3	4,046628E-1
3,560937E+3	3,968413E-1	3,560937E+3	4,077212E-1	3,560937E+3	4,028291E-1	3,560937E+3	4,044763E-1
3,562500E+3	3,980399E-1	3,562500E+3	4,064684E-1	3,562500E+3	4,039406E-1	3,562500E+3	4,056044E-1
3,564062E+3	4,117274E-1	3,564062E+3	4,020010E-1	3,564062E+3	3,976357E-1	3,564062E+3	4,046675E-1
3,565625E+3	4,072123E-1	3,565625E+3	3,996783E-1	3,565625E+3	3,983185E-1	3,565625E+3	3,981867E-1
3,567187E+3	4,027873E-1	3,567187E+3	3,959156E-1	3,567187E+3	3,952583E-1	3,567187E+3	3,968577E-1
3,568750E+3	3,950685E-1	3,568750E+3	3,916187E-1	3,568750E+3	3,926009E-1	3,568750E+3	3,921736E-1
3,570312E+3	3,965189E-1	3,570312E+3	3,940954E-1	3,570312E+3	3,913348E-1	3,570312E+3	3,876043E-1
3,571875E+3	4,029607E-1	3,571875E+3	3,892181E-1	3,571875E+3	3,861277E-1	3,571875E+3	3,902544E-1
3,573437E+3	3,932658E-1	3,573437E+3	3,886044E-1	3,573437E+3	3,843865E-1	3,573437E+3	3,841535E-1
3,575000E+3	3,847014E-1	3,575000E+3	3,854221E-1	3,575000E+3	3,848505E-1	3,575000E+3	3,850619E-1
3,576562E+3	3,814640E-1	3,576562E+3	3,844489E-1	3,576562E+3	3,830966E-1	3,576562E+3	3,799866E-1
3,578125E+3	3,816611E-1	3,578125E+3	3,820545E-1	3,578125E+3	3,809025E-1	3,578125E+3	3,840725E-1
3,579687E+3	3,803421E-1	3,579687E+3	3,775307E-1	3,579687E+3	3,795325E-1	3,579687E+3	3,842920E-1
3,581250E+3	3,682010E-1	3,581250E+3	3,785808E-1	3,581250E+3	3,748821E-1	3,581250E+3	3,741808E-1
3,582812E+3	3,773460E-1	3,582812E+3	3,773988E-1	3,582812E+3	3,781325E-1	3,582812E+3	3,794043E-1
3,584375E+3	3,703018E-1	3,584375E+3	3,754776E-1	3,584375E+3	3,746168E-1	3,584375E+3	3,738733E-1
3,585937E+3	3,651598E-1	3,585937E+3	3,765416E-1	3,585937E+3	3,710080E-1	3,585937E+3	3,685060E-1
3,587500E+3	3,650468E-1	3,587500E+3	3,687559E-1	3,587500E+3	3,704530E-1	3,587500E+3	3,777092E-1
3,589062E+3	3,653294E-1	3,589062E+3	3,656878E-1	3,589062E+3	3,694601E-1	3,589062E+3	3,785759E-1
3,590625E+3	3,671283E-1	3,590625E+3	3,661118E-1	3,590625E+3	3,662611E-1	3,590625E+3	3,697727E-1
3,592187E+3	3,706315E-1	3,592187E+3	3,660948E-1	3,592187E+3	3,672603E-1	3,592187E+3	3,734958E-1
3,593750E+3	3,717311E-1	3,593750E+3	3,675604E-1	3,593750E+3	3,655917E-1	3,593750E+3	3,736930E-1
3,595312E+3	3,678388E-1	3,595312E+3	3,704715E-1	3,595312E+3	3,680706E-1	3,595312E+3	3,676978E-1
3,596875E+3	3,674841E-1	3,596875E+3	3,710455E-1	3,596875E+3	3,678400E-1	3,596875E+3	3,671280E-1
3,598437E+3	3,681963E-1	3,598437E+3	3,752000E-1	3,598437E+3	3,682438E-1	3,598437E+3	3,678147E-1
3,600000E+3	3,674747E-1	3,600000E+3	3,690841E-1	3,600000E+3	3,666307E-1	3,600000E+3	3,707093E-1
3,601562E+3	3,636538E-1	3,601562E+3	3,650282E-1	3,601562E+3	3,667350E-1	3,601562E+3	3,677677E-1
3,603125E+3	3,712594E-1	3,603125E+3	3,628444E-1	3,603125E+3	3,651633E-1	3,603125E+3	3,699199E-1
3,604687E+3	3,683264E-1	3,604687E+3	3,631397E-1	3,604687E+3	3,647221E-1	3,604687E+3	3,729168E-1
3,606250E+3	3,593147E-1	3,606250E+3	3,644921E-1	3,606250E+3	3,615853E-1	3,606250E+3	3,689270E-1
3,607812E+3	3,596274E-1	3,607812E+3	3,635360E-1	3,607812E+3	3,631766E-1	3,607812E+3	3,659697E-1
3,609375E+3	3,629275E-1	3,609375E+3	3,570922E-1	3,609375E+3	3,594007E-1	3,609375E+3	3,650743E-1
3,610937E+3	3,623628E-1	3,610937E+3	3,595911E-1	3,610937E+3	3,640805E-1	3,610937E+3	3,605799E-1
3,612500E+3	3,635110E-1	3,612500E+3	3,640037E-1	3,612500E+3	3,651317E-1	3,612500E+3	3,625422E-1
3,614062E+3	3,613333E-1	3,614062E+3	3,631149E-1	3,614062E+3	3,614568E-1	3,614062E+3	3,670507E-1
3,615625E+3	3,559219E-1	3,615625E+3	3,613370E-1	3,615625E+3	3,597451E-1	3,615625E+3	3,636607E-1
3,617187E+3	3,595789E-1	3,617187E+3	3,596198E-1	3,617187E+3	3,603319E-1	3,617187E+3	3,632599E-1
3,618750E+3	3,675374E-1	3,618750E+3	3,672943E-1	3,618750E+3	3,575791E-1	3,618750E+3	3,639958E-1
3,620312E+3	3,602180E-1	3,620312E+3	3,590496E-1	3,620312E+3	3,573469E-1	3,620312E+3	3,619248E-1
3,621875E+3	3,629563E-1	3,621875E+3	3,573673E-1	3,621875E+3	3,596298E-1	3,621875E+3	3,661475E-1
3,623437E+3	3,618812E-1	3,623437E+3	3,571693E-1	3,623437E+3	3,574650E-1	3,623437E+3	3,602824E-1
3,625000E+3	3,624217E-1	3,625000E+3	3,611606E-1	3,625000E+3	3,613462E-1	3,625000E+3	3,556754E-1
3,626562E+3	3,612332E-1	3,626562E+3	3,614230E-1	3,626562E+3	3,655669E-1	3,626562E+3	3,588651E-1
3,628125E+3	3,549919E-1	3,628125E+3	3,578151E-1	3,628125E+3	3,627171E-1	3,628125E+3	3,634082E-1
3,629687E+3	3,536602E-1	3,629687E+3	3,559270E-1	3,629687E+3	3,571628E-1	3,629687E+3	3,660731E-1
3,631250E+3	3,553902E-1	3,631250E+3	3,573082E-1	3,631250E+3	3,564422E-1	3,631250E+3	3,630246E-1
3,632812E+3	3,574562E-1	3,632812E+3	3,562624E-1	3,632812E+3	3,563053E-1	3,632812E+3	3,605088E-1
3,634375E+3	3,642600E-1	3,634375E+3	3,587685E-1	3,634375E+3	3,600788E-1	3,634375E+3	3,650189E-1
3,635937E+3	3,643904E-1	3,635937E+3	3,577243E-1	3,635937E+3	3,602341E-1	3,635937E+3	3,666066E-1
3,637500E+3	3,604481E-1	3,637500E+3	3,538237E-1	3,637500E+3	3,607662E-1	3,637500E+3	3,643468E-1
3,639062E+3	3,644709E-1	3,639062E+3	3,609425E-1	3,639062E+3	3,614697E-1	3,639062E+3	3,643609E-1
3,640625E+3	3,562815E-1	3,640625E+3	3,626157E-1	3,640625E+3	3,618729E-1	3,640625E+3	3,617265E-1
3,642187E+3	3,539761E-1	3,642187E+3	3,626749E-1	3,642187E+3	3,635025E-1	3,642187E+3	3,576891E-1
3,643750E+3	3,650976E-1	3,643750E+3	3,591579E-1	3,643750E+3	3,594431E-1	3,643750E+3	3,619028E-1
3,645312E+3	3,568998E-1	3,645312E+3	3,594173E-1	3,645312E+3	3,581563E-1	3,645312E+3	3,628594E-1
3,646875E+3	3,572274E-1	3,646875E+3	3,641792E-1	3,646875E+3	3,635764E-1	3,646875E+3	3,674795E-1
3,648437E+3	3,646324E-1	3,648437E+3	3,568631E-1	3,648437E+3	3,638616E-1	3,648437E+3	3,628366E-1
3,650000E+3	3,724085E-1	3,650000E+3	3,551032E-1	3,650000E+3	3,620562E-1	3,650000E+3	3,587770E-1
3,651562E+3	3,675235E-1	3,651562E+3	3,528497E-1	3,651562E+3	3,600488E-1	3,651562E+3	3,591622E-1
3,653125E+3	3,680085E-1	3,653125E+3	3,581002E-1	3,653125E+3	3,660091E-1	3,653125E+3	3,588153E-1
3,654687E+3	3,650299E-1	3,654687E+3	3,629951E-1	3,654687E+3	3,633274E-1	3,654687E+3	3,609221E-1
3,656250E+3	3,581164E-1	3,656250E+3	3,604810E-1	3,656250E+3	3,570735E-1	3,656250E+3	3,658628E-1
3,657812E+3	3,612806E-1	3,657812E+3	3,635702E-1	3,657812E+3	3,641188E-1	3,657812E+3	3,653948E-1
3,659375E+3	3,640037E-1	3,659375E+3	3,625741E-1	3,659375E+3	3,644143E-1	3,659375E+3	3,640617E-1
3,660937E+3	3,656484E-1	3,660937E+3	3,671647E-1	3,660937E+3	3,677231E-1	3,660937E+3	3,665441E-1
3,662500E+3	3,701837E-1	3,662500E+3	3,655698E-1	3,662500E+3	3,673613E-1	3,662500E+3	3,688303E-1
3,664062E+3	3,562275E-1	3,664062E+3	3,615827E-1	3,664062E+3	3,637347E-1	3,664062E+3	3,693914E-1
3,665625E+3	3,561523E-1	3,665625E+3	3,658215E-1	3,665625E+3	3,636059E-1	3,665625E+3	3,665285E-1
3,667187E+3	3,634149E-1	3,667187E+3	3,643786E-1	3,667187E+3	3,689882E-1	3,667187E+3	3,626858E-1
3,668750E+3	3,611745E-1	3,668750E+3	3,675265E-1	3,668750E+3	3,695919E-1	3,668750E+3	3,711471E-1
3,670312E+3	3,614343E-1	3,670312E+3	3,725298E-1	3,670312E+3	3,736097E-1	3,670312E+3	3,717116E-1
